instance_id,repo_or_image,data_source,n_f2p,n_p2p,p_hat,difficulty_band,subset,has_gold_patch,has_buggy_files,prompt_len_chars,harness_kind,language
opencodeinstruct-a21b19c92b37,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,1022,function,en
opencodeinstruct-778858d6c6b1,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,522,function,en
opencodeinstruct-a90dee220df8,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,1357,function,en
opencodeinstruct-1e4f075c8fdd,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,727,function,en
opencodeinstruct-503ae6e66dcc,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,604,function,en
opencodeinstruct-e066b9426390,t15_unittest.sif,t15_unittest_impl,5,0,0.25,learnable,core,True,False,593,function,en
opencodeinstruct-4d4cc950e1bc,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,821,function,en
opencodeinstruct-3bed81cfdd4b,t15_unittest.sif,t15_unittest_impl,7,0,0.375,learnable,core,True,False,670,function,en
opencodeinstruct-0cdd500b9994,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1013,function,en
opencodeinstruct-821a1c41859e,t15_unittest.sif,t15_unittest_impl,7,0,0.375,learnable,core,True,False,1070,function,en
opencodeinstruct-8dc9ff32cd59,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,701,function,en
opencodeinstruct-5b746eb4da6a,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,879,function,en
kodcode-60ada964d5b9,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,554,pytest,en
kodcode-0f513446581e,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,443,pytest,en
kodcode-a247c0b2c165,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,507,pytest,en
kodcode-eddb611c8b70,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,1226,pytest,en
kodcode-aa2cccadf651,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,441,pytest,en
kodcode-434dd49731a1,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,450,pytest,en
kodcode-80c458abd086,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,561,pytest,en
kodcode-7381211e0c35,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,532,pytest,en
kodcode-6824b2036190,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,432,pytest,en
kodcode-303b3322377e,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,622,pytest,en
kodcode-9f8c81ce918b,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,445,pytest,en
kodcode-ca2d2c2e2df5,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,547,pytest,en
kodcode-6c8cd2229896,t15_unittest.sif,t15_unittest_impl,1,0,0.375,learnable,core,True,False,495,pytest,en
kodcode-9d935f4df428,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,604,pytest,en
kodcode-2009ef06b645,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,582,pytest,en
kodcode-2361ef3a9b17,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,458,pytest,en
kodcode-e96ed3809179,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,543,pytest,en
kodcode-07fef54d4bb7,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,382,pytest,en
opencodeinstruct-3cb98fee76cc,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,866,function,en
kodcode-66f2c5a8b38c,t15_unittest.sif,t15_unittest_impl,1,0,0.375,learnable,core,True,False,622,pytest,en
kodcode-adce858e2cb0,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,654,pytest,en
kodcode-84df57b8aef2,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,614,pytest,en
opencodeinstruct-ff00ee4d0a0d,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,625,function,en
kodcode-aa6a1a33d28a,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,486,pytest,en
kodcode-450668d6661f,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,374,pytest,en
kodcode-7212f9cb5c7e,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,507,pytest,en
kodcode-3225405757ae,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,516,pytest,en
kodcode-5f7a5aa8bca3,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,554,pytest,en
kodcode-daf7af34354d,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,638,pytest,en
kodcode-a15f43a5332f,t15_unittest.sif,t15_unittest_impl,1,0,0.375,learnable,core,True,False,488,pytest,en
kodcode-5be9beecfe72,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,677,pytest,en
kodcode-ebb8923f1f6f,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,1573,pytest,en
kodcode-509ff1bea344,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,1359,pytest,en
kodcode-d6a7b927a11e,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,465,pytest,en
kodcode-7e98447f33c2,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,448,pytest,en
kodcode-d54d27fbcee4,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,442,pytest,en
kodcode-47cecc958ceb,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,600,pytest,en
kodcode-c5a8c2453e1b,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,921,pytest,en
kodcode-2e99f2ae260d,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,465,pytest,en
rstar-4f67c9891e9c,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,650,stdio,en
rstar-d8eadee6e620,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,502,stdio,en
rstar-17d9bf94eb0c,t15_unittest.sif,t15_unittest_impl,11,0,0.25,learnable,core,False,False,598,stdio,en
rstar-590f3521e384,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,583,stdio,en
rstar-a8884511441b,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,481,stdio,en
rstar-b5ec93f177fc,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,519,stdio,en
rstar-8a5d00dbe708,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,669,stdio,en
rstar-1c331e2a64c1,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,482,stdio,en
rstar-55b69bd02de4,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,613,stdio,en
rstar-e0213ee35c5d,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,707,stdio,en
rstar-20327aae6a2a,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,608,stdio,en
rstar-b8f0a46d1af3,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,588,stdio,en
rstar-786d5d9f6515,t15_unittest.sif,t15_unittest_impl,12,0,0.375,learnable,core,False,False,822,stdio,en
rstar-d8e464bbafb2,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,779,stdio,en
rstar-8cf38a7a21c6,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,False,False,581,stdio,en
rstar-7fc59b6effa4,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,509,stdio,en
rstar-b55fbda519f9,t15_unittest.sif,t15_unittest_impl,5,0,0.5,learnable,core,False,False,781,stdio,en
rstar-8ab6a6ad8201,t15_unittest.sif,t15_unittest_impl,6,0,0.75,learnable,core,False,False,850,stdio,en
rstar-6b7046fb10e0,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,False,False,600,stdio,en
rstar-da5741235612,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,511,stdio,en
rstar-d988a7dcd62b,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,False,False,671,stdio,en
opencodeinstruct-37d135b923f0,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,766,function,en
opencodeinstruct-74d4e600b7fc,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1125,function,en
opencodeinstruct-f82a5d3b5b21,t15_unittest.sif,t15_unittest_impl,10,0,0.375,learnable,core,True,False,549,function,en
opencodeinstruct-56dfe558d9b7,t15_unittest.sif,t15_unittest_impl,10,0,0.375,learnable,core,True,False,903,function,en
opencodeinstruct-7333c6b028db,t15_unittest.sif,t15_unittest_impl,7,0,0.25,learnable,core,True,False,1169,function,en
opencodeinstruct-e8d64d8b61ee,t15_unittest.sif,t15_unittest_impl,5,0,0.5,learnable,core,True,False,998,function,en
opencodeinstruct-42d242bb85a5,t15_unittest.sif,t15_unittest_impl,6,0,0.25,learnable,core,True,False,917,function,en
opencodeinstruct-465fea1b8acf,t15_unittest.sif,t15_unittest_impl,5,0,0.5,learnable,core,True,False,927,function,en
opencodeinstruct-dd9c866fe57d,t15_unittest.sif,t15_unittest_impl,4,0,0.25,learnable,core,True,False,826,function,en
opencodeinstruct-af91fa8f2eac,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,891,function,en
opencodeinstruct-3c1cef7fa524,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1339,function,en
opencodeinstruct-91783d665662,t15_unittest.sif,t15_unittest_impl,7,0,0.75,learnable,core,True,False,1247,function,en
opencodeinstruct-858795fef1f1,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,775,function,en
opencodeinstruct-8acd5cebe0aa,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,620,function,en
opencodeinstruct-2e85aaf1725c,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,662,function,en
opencodeinstruct-2b1fb399fb77,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,753,function,en
opencodeinstruct-dd7cee8ba757,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,699,function,en
opencodeinstruct-ec84d3ed8a7d,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,970,function,en
opencodeinstruct-058eaaa69541,t15_unittest.sif,t15_unittest_impl,7,0,0.75,learnable,core,True,False,721,function,en
opencodeinstruct-50cc78683ae6,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,1447,function,en
opencodeinstruct-95b3df522ad0,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,682,function,en
opencodeinstruct-f4cd3ef2034a,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,722,function,en
opencodeinstruct-2994dbdb9dd7,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,552,function,en
opencodeinstruct-5d8ccfb7b7e2,t15_unittest.sif,t15_unittest_impl,10,0,0.625,learnable,core,True,False,764,function,en
opencodeinstruct-0dccdae39be7,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,761,function,en
kodcode-20037a543432,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,567,pytest,en
opencodeinstruct-d943942611c5,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,887,function,en
kodcode-7d2460623009,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,547,pytest,en
kodcode-348748499431,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,700,pytest,en
opencodeinstruct-27bf376d873b,t15_unittest.sif,t15_unittest_impl,7,0,0.25,learnable,core,True,False,696,function,en
kodcode-a16b5ef1b456,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,713,pytest,en
kodcode-77f23e9bf33b,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,564,pytest,en
kodcode-5cded0c271d4,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,392,pytest,en
kodcode-a6704ae8588b,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,618,pytest,en
kodcode-0c153719245b,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,716,pytest,en
kodcode-109a7db172ea,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,229,pytest,en
kodcode-4736ed0e4eda,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,447,pytest,en
kodcode-44b13a132ea9,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,586,pytest,en
kodcode-9a9516d5e398,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,392,pytest,en
kodcode-a6087b0c76bc,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,618,pytest,en
kodcode-6829ced9a560,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,456,pytest,en
kodcode-d016a66ed5db,t15_unittest.sif,t15_unittest_impl,1,0,0.625,learnable,core,True,False,695,pytest,en
kodcode-230b09c1cd78,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,306,pytest,en
kodcode-82d32153f590,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,522,pytest,en
kodcode-fddd9ae4f4c5,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,362,pytest,en
kodcode-d07691035522,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,487,pytest,en
kodcode-b21a1e4175f5,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,976,pytest,en
kodcode-9993327f5259,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,575,pytest,en
kodcode-611b5f52a419,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,610,pytest,en
kodcode-118bb39f669a,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,325,pytest,en
kodcode-52d9c72a299a,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,839,pytest,en
kodcode-f82bc8ec2192,t15_unittest.sif,t15_unittest_impl,1,0,0.375,learnable,core,True,False,1014,pytest,en
kodcode-d9136df9cda8,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,645,pytest,en
opencodeinstruct-9dc3d6cad277,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,510,function,en
kodcode-0ee0aa1ed918,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,463,pytest,en
rstar-f8d55fb4466c,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,False,False,676,stdio,en
rstar-3a809eb955b6,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1020,stdio,en
rstar-bc0dbfae1ec0,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,581,stdio,en
rstar-f2adae004287,t15_unittest.sif,t15_unittest_impl,11,0,0.25,learnable,core,False,False,824,stdio,en
rstar-9eeff356d950,t15_unittest.sif,t15_unittest_impl,11,0,0.5,learnable,core,False,False,767,stdio,en
rstar-9622f929f870,t15_unittest.sif,t15_unittest_impl,11,0,0.25,learnable,core,False,False,671,stdio,en
rstar-a8b743a08e29,t15_unittest.sif,t15_unittest_impl,11,0,0.75,learnable,core,False,False,878,stdio,en
rstar-872f9ad4c81e,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,855,stdio,en
rstar-78e64e396cb2,t15_unittest.sif,t15_unittest_impl,11,0,0.25,learnable,core,False,False,725,stdio,en
rstar-e49bc8d93624,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,562,stdio,en
rstar-a915ce9c4635,t15_unittest.sif,t15_unittest_impl,7,0,0.5,learnable,core,False,False,933,stdio,en
rstar-8e780ea0f03b,t15_unittest.sif,t15_unittest_impl,9,0,0.75,learnable,core,False,False,667,stdio,en
rstar-33de883b8ce4,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,804,stdio,en
rstar-38e2ac195c5f,t15_unittest.sif,t15_unittest_impl,9,0,0.75,learnable,core,False,False,745,stdio,en
rstar-18cf3b573943,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,659,stdio,en
rstar-ca4c80f93086,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,False,False,1019,stdio,en
rstar-06cdfbf77899,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,865,stdio,en
rstar-fe90d7e667bc,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,False,False,1016,stdio,en
rstar-98529e82bca7,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,909,stdio,en
rstar-806b88932114,t15_unittest.sif,t15_unittest_impl,12,0,0.375,learnable,core,False,False,834,stdio,en
rstar-e7ed848484cc,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,970,stdio,en
rstar-068a38d8972b,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,974,stdio,en
rstar-7953c622b939,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,591,stdio,en
rstar-4b9a17f51ccc,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,491,stdio,en
rstar-616f7c55cf45,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,615,stdio,en
rstar-315410449380,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,658,stdio,en
rstar-32537ccf1224,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,493,stdio,en
rstar-f9c5d425b5e1,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,551,stdio,en
opencodeinstruct-c599941c89ee,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,611,function,en
opencodeinstruct-c3c0d1c0a2ea,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1000,function,en
opencodeinstruct-52b505c91bdc,t15_unittest.sif,t15_unittest_impl,5,0,0.75,learnable,core,True,False,658,function,en
opencodeinstruct-2afad7329801,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,641,function,en
opencodeinstruct-40edb2b3397a,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,625,function,en
opencodeinstruct-88bedb3da089,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,635,function,en
opencodeinstruct-8b8a50de2574,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,823,function,en
opencodeinstruct-0145524a3e37,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,893,function,en
opencodeinstruct-f9fa21761df0,t15_unittest.sif,t15_unittest_impl,3,0,0.25,learnable,core,True,False,750,function,en
opencodeinstruct-ab975f8396a5,t15_unittest.sif,t15_unittest_impl,8,0,0.25,learnable,core,True,False,700,function,en
opencodeinstruct-e2b10f14af67,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,759,function,en
opencodeinstruct-7f870d2039d6,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,800,function,en
opencodeinstruct-5d6592abf23b,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,848,function,en
opencodeinstruct-4d073679b75b,t15_unittest.sif,t15_unittest_impl,8,0,0.25,learnable,core,True,False,1365,function,en
opencodeinstruct-e3b160ffb83b,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,555,function,en
opencodeinstruct-6268cfe0d024,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,838,function,en
opencodeinstruct-a95ce91a903b,t15_unittest.sif,t15_unittest_impl,5,0,0.25,learnable,core,True,False,1010,function,en
opencodeinstruct-74904bd162a8,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,483,function,en
opencodeinstruct-c1903d289dc5,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,898,function,en
opencodeinstruct-6847aff46e7b,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,1039,function,en
opencodeinstruct-fae781aef706,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,777,function,en
opencodeinstruct-f840e3263343,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1578,function,en
opencodeinstruct-debf67289871,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,511,function,en
opencodeinstruct-7e798dab2371,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,857,function,en
opencodeinstruct-47f906a775bf,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,1409,function,en
opencodeinstruct-19b701e86a77,t15_unittest.sif,t15_unittest_impl,10,0,0.375,learnable,core,True,False,746,function,en
opencodeinstruct-7ff395d224d8,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,655,function,en
opencodeinstruct-40b761f95df6,t15_unittest.sif,t15_unittest_impl,8,0,0.25,learnable,core,True,False,625,function,en
opencodeinstruct-8904bb2e07df,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,751,function,en
opencodeinstruct-b5d1db58711c,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,1043,function,en
opencodeinstruct-a06833d07c71,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,784,function,en
opencodeinstruct-f3d7cea2875d,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,1344,function,en
opencodeinstruct-c15d1e124bea,t15_unittest.sif,t15_unittest_impl,8,0,0.25,learnable,core,True,False,655,function,en
kodcode-a6646263c166,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,913,pytest,en
kodcode-40823a7adad2,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,745,pytest,en
kodcode-8b88c4ee7906,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,594,pytest,en
kodcode-67337bc66820,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,510,pytest,en
kodcode-bd4a52971fb7,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,744,pytest,en
kodcode-05c448dd91c8,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,683,pytest,en
kodcode-66e1faaa5649,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,430,pytest,en
kodcode-106bbfd83313,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,564,pytest,en
kodcode-2e91855da1c8,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,415,pytest,en
kodcode-7f46916d621e,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,638,pytest,en
opencodeinstruct-9408a4e0349e,t15_unittest.sif,t15_unittest_impl,6,0,0.25,learnable,core,True,False,887,function,en
kodcode-11114592d0ac,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,700,pytest,en
kodcode-29e0edceb0ac,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,626,pytest,en
kodcode-e68ad5fa5df2,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,625,pytest,en
kodcode-5568c23d4a6d,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,784,pytest,en
kodcode-545abe2dba55,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,347,pytest,en
kodcode-c9e973b4454d,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,1088,pytest,en
opencodeinstruct-23945f91dabd,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,735,function,en
kodcode-32dddcedcbf2,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,583,pytest,en
kodcode-c7c498cde61b,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,514,pytest,en
kodcode-e711dcc40e7e,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,756,pytest,en
kodcode-8158b37d659f,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,834,pytest,en
kodcode-865cf0012667,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,711,pytest,en
kodcode-8d66ba4b3bac,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,750,pytest,en
kodcode-7211a807f45f,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,718,pytest,en
kodcode-5e31f473aac0,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,978,pytest,en
kodcode-c113d076b331,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,649,pytest,en
kodcode-7c2f0bd06470,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,526,pytest,en
kodcode-21d4de9a2fb9,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,694,pytest,en
kodcode-0e7161f7b60a,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,408,pytest,en
kodcode-b68181f5b8ad,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,463,pytest,en
opencodeinstruct-710862196e9a,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,609,function,en
kodcode-9ff7a678658e,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,583,pytest,en
opencodeinstruct-270acfc67300,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,544,function,en
kodcode-78d2edfcfe79,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,381,pytest,en
kodcode-098fb54d694a,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,393,pytest,en
kodcode-eef3428d9eba,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,750,pytest,en
kodcode-48d37c3f5556,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,305,pytest,en
kodcode-9eede5fac39b,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,352,pytest,en
rstar-322d08b4afba,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,596,stdio,en
rstar-26437fdab112,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,492,stdio,en
